product_id,order_id,product_code,order_status,position,total_quota,complete_order
1035,356,1-MICRO0-SGR-L2-HV,completed,Két trên+nút,2.500000,1
1035,356,1-MICRO0-SGR-L2-HV,completed,Két dưới,2.500000,1
8601,356,4-MICRO0-SGR-D8-30,completed,Đai,66.800000,1
8508,356,4-KATE00-BLK-N0-28,completed,Viền,157.400000,1
7593,356,3-NH0468-BLK-23-CY,completed,Két nhựa,106.000000,1
6580,356,9-NS3C02-000-00-NT,completed,Nút sắt,108.100000,1
2348,356,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.700000,1
3983,356,5-DAFELT-BLK-07-TA,completed,Dây size,66.800000,1
5224,356,8-RB0004-000-DE-TL,completed,Nhãn khóa,106.000000,1
3310,356,7-CM0982-GRY-50-PP,completed,Chỉ may,2.000000,1
6609,356,9-L02680-400-00-TA,completed,Giấy lót nón,106.000000,1
6731,356,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
6823,356,9-604336-Y00-5L-BN,completed,Thùng lớn,1.000000,1
1035,356,1-MICRO0-SGR-L2-HV,completed,Dây khóa,1.200000,1
1,356,1-LUOIMA-BLK-80-CM,completed,Lưới màn lược,5.800000,1
5238,356,8-RB0020-000-DE-TL,completed,Nhãn dệt đai,106.000000,1
5948,356,7-CM0BLK-BLK-50-PP,completed,chỉ viền,0.500000,1
2448,356,6-BVT001-000-18-KP,completed,Khóa,106.000000,1
2562,356,6-KHBVT0-000-18-KP,completed,Khoen,106.000000,1
82,357,1-CVAC06-BLK-00-HV,completed,Mặt,2.900000,1
82,357,1-CVAC06-BLK-00-HV,completed,Hông,2.800000,1
82,357,1-CVAC06-BLK-00-HV,completed,Đuôi,3.400000,1
82,357,1-CVAC06-BLK-00-HV,completed,Két trên+nút,2.500000,1
82,357,1-CVAC06-BLK-00-HV,completed,Két dưới,2.400000,1
8347,357,4-CVAC06-BLK-D6-30,completed,Đai,63.600000,1
8508,357,4-KATE00-BLK-N0-28,completed,Viền,150.000000,1
7578,357,3-NH0675-BLK-23-CY,completed,Két nhựa,101.000000,1
6580,357,9-NS3C02-000-00-NT,completed,Nút sắt,103.000000,1
2348,357,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.500000,1
3983,357,5-DAFELT-BLK-07-TA,completed,Dây size,63.600000,1
2451,357,6-BDN005-000-LG-KP,completed,Khóa,102.000000,1
5599,357,8-TA0003-000-DE-TL,completed,Nhãn,101.000000,1
5948,357,7-CM0BLK-BLK-50-PP,completed,Chỉ may,2.000000,1
6609,357,9-L02680-400-00-TA,completed,Giấy lót nón,101.000000,1
6731,357,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
6823,357,9-604336-Y00-5L-BN,completed,Thùng lớn,1.000000,1
82,357,1-CVAC06-BLK-00-HV,completed,Dây khóa,1.100000,1
7724,357,4-CVAC04-SCA-N0-17,completed,Sandwich,47.700000,1
102,358,1-CVAC08-WHI-00-HV,completed,Mặt+nút,3.300000,1
1946,358,1-L03090-RO1-00-DD,completed,Hông,4.000000,1
1946,358,1-L03090-RO1-00-DD,completed,Đuôi,4.700000,1
149,358,1-CVAC22-BAE-00-IW,completed,Két trên,2.400000,1
149,358,1-CVAC22-BAE-00-IW,completed,Két dưới,2.300000,1
8691,358,4-CVAC22-BAE-D6-30,completed,Đai,63.600000,1
6946,358,4-KATE00-MAZ-N0-28,completed,Viền,150.000000,1
7578,358,3-NH0675-BLK-23-CY,completed,Két nhựa,101.000000,1
6580,358,9-NS3C02-000-00-NT,completed,Nút sắt,101.000000,1
2349,358,2-M83200-WHI-00-DI,completed,Keo dựng mặt,3.500000,1
4019,358,5-DAFELT-BLU-07-TA,completed,Dây size,63.600000,1
2418,358,6-NH7000-BRL-00-WW,completed,Khóa nhựa,101.000000,1
4578,358,8-DY0002-000-DE-MX,completed,Nhãn dệt đai DYC Design vàng,101.000000,1
8052,358,9-GLNDYC-000-IN-TL,completed,Giấy lót nón logo DYC,101.000000,1
6731,358,9-B03680-WHI-00-HN,completed,Bao nylon,3.800000,1
7943,358,9-SDY003-000-00-MX,completed,Tem két,101.000000,1
8110,358,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),1.000000,1
8111,358,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),4.000000,1
3318,358,7-CM1712-WHI-50-PP,completed,chỉ may mặt,0.400000,1
3487,358,7-CM7389-BLU-50-PP,completed,chỉ chính,1.500000,1
102,359,1-CVAC08-WHI-00-HV,completed,Mặt,2.900000,1
1929,359,1-L03090-BL2-07-DD,completed,Hông,4.100000,1
1929,359,1-L03090-BL2-07-DD,completed,Đuôi,4.600000,1
82,359,1-CVAC06-BLK-00-HV,completed,Két trên+nút,3.100000,1
204,359,1-CVAC48-VBL-00-IW,completed,Két dưới,2.300000,1
8347,359,4-CVAC06-BLK-D6-30,completed,Đai,63.000000,1
8508,359,4-KATE00-BLK-N0-28,completed,Viền,148.500000,1
7578,359,3-NH0675-BLK-23-CY,completed,Két nhựa,100.000000,1
6580,359,9-NS3C02-000-00-NT,completed,Nút sắt,100.000000,1
2348,359,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.500000,1
3983,359,5-DAFELT-BLK-07-TA,completed,Dây size,63.000000,1
2404,359,6-NH7000-BLK-00-WW,completed,Khóa nhựa,100.000000,1
4702,359,8-DY0150-000-DE-TL,completed,Nhãn dệt đai DYC Design vàng,100.000000,1
5948,359,7-CM0BLK-BLK-50-PP,completed,Chỉ may H+Đ +đai +viền +két trên,1.000000,1
8052,359,9-GLNDYC-000-IN-TL,completed,Giấy lót nón logo DYC,100.000000,1
6731,359,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
7943,359,9-SDY003-000-00-MX,completed,Tem két,100.000000,1
8110,359,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),1.000000,1
8111,359,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),4.000000,1
3318,359,7-CM1712-WHI-50-PP,completed,chỉ may mặt,0.300000,1
3458,359,7-CM6973-BLU-50-PP,completed,chỉ may két dưới,0.400000,1
1236,360,1-P2585Q-BLK-V1-EV,completed,Mặt,2.900000,1
1235,360,1-P2585Q-BLK-00-EV,completed,Hông,2.800000,1
1235,360,1-P2585Q-BLK-00-EV,completed,Đuôi,3.000000,1
1239,360,1-P2585Q-BLK-L2-EV,completed,Két trên+nút,2.400000,1
1239,360,1-P2585Q-BLK-L2-EV,completed,Két dưới,2.300000,1
8352,360,4-P2585Q-BLK-D8-30,completed,Đai,63.600000,1
7223,360,4-P2585Q-BLK-N0-28,completed,Viền,150.000000,1
7593,360,3-NH0468-BLK-23-CY,completed,Két nhựa,101.000000,1
6580,360,9-NS3C02-000-00-NT,completed,Nút sắt,101.000000,1
2348,360,2-M83200-BLK-00-DI,completed,Keo dựng mặt,3.500000,1
3983,360,5-DAFELT-BLK-07-TA,completed,Dây size,63.600000,1
4702,360,8-DY0150-000-DE-TL,completed,Nhãn dệt đai DYC Design vàng,101.000000,1
5948,360,7-CM0BLK-BLK-50-PP,completed,Chỉ may,1.100000,1
8052,360,9-GLNDYC-000-IN-TL,completed,Giấy lót nón,101.000000,1
6731,360,9-B03680-WHI-00-HN,completed,Bao nylon,4.000000,1
7943,360,9-SDY003-000-00-MX,completed,Tem két,101.000000,1
8110,360,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),1.000000,1
8111,360,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),4.000000,1
1239,360,1-P2585Q-BLK-L2-EV,completed,dây khóa,0.800000,1
2480,360,6-DS0012-BLK-00-NT,completed,khóa,101.000000,1
2569,360,6-KHDS12-BLK-00-NT,completed,khoen,101.000000,1
372,361,1-SUEDE0-NAB-V1-TQ,completed,Mặt,5.100000,1
373,361,1-SUEDE0-NAB-L2-TQ,completed,Hông,5.400000,1
373,361,1-SUEDE0-NAB-L2-TQ,completed,Đuôi,6.900000,1
373,361,1-SUEDE0-NAB-L2-TQ,completed,Két trên+nút,4.600000,1
373,361,1-SUEDE0-NAB-L2-TQ,completed,Két dưới,4.400000,1
373,361,1-SUEDE0-NAB-L2-TQ,completed,Dây khóa,1.800000,1
8517,361,4-SUEDE0-NAB-DL-30,completed,Đai,126.000000,1
8611,361,4-KATEIN-NAV-N0-28,completed,Viền,321.200000,1
7592,361,3-NH3930-BLK-23-CY,completed,Két nhựa,200.000000,1
6580,361,9-NS3C02-000-00-NT,completed,Nút sắt,200.000000,1
2348,361,2-M83200-BLK-00-DI,completed,Keo dựng mặt,6.900000,1
3999,361,5-DAFELT-NAV-07-TA,completed,Dây size,126.000000,1
2480,361,6-DS0012-BLK-00-NT,completed,Khóa,200.000000,1
2569,361,6-KHDS12-BLK-00-NT,completed,Khoen,200.000000,1
4578,361,8-DY0002-000-DE-MX,completed,Nhãn dệt đai DYC Design vàng,200.000000,1
8566,361,8-DY0127-000-ST-TL,completed,nhãn satin dán,200.000000,1
3518,361,7-CM7956-NAV-50-PP,completed,Chỉ may chính+đai,4.400000,1
8052,361,9-GLNDYC-000-IN-TL,completed,Giấy lót nón,200.000000,1
6731,361,9-B03680-WHI-00-HN,completed,Bao nylon,8.000000,1
8110,361,9-664740-Y03-5L-BN,completed,Thùng carton to (100 pcs),2.000000,1
8111,361,9-642218-Y03-3L-BN,completed,Thùng carton nhỏ (25 pcs),8.000000,1
82,362,1-CVAC06-BLK-00-HV,completed,Mặt,6.900000,1
1929,362,1-L03090-BL2-07-DD,completed,Hông,11.000000,1
1929,362,1-L03090-BL2-07-DD,completed,Đuôi,13.300000,1
82,362,1-CVAC06-BLK-00-HV,completed,"Két trên X2,nút",12.400000,1
82,362,1-CVAC06-BLK-00-HV,completed,Két dưới,5.900000,1
8706,362,4-CVAC06-BLK-AC-35,completed,Đai,158.100000,1
8049,362,4-KATEIN-BLK-N0-28,completed,Viền,405.900000,1
3983,362,5-DAFELT-BLK-07-TA,completed,Dây size,155.100000,1
7564,362,3-NH2302-BLK-23-CY,completed,Két nhựa,251.000000,1
2346,362,2-GANXAM-GRY-00-WW,completed,Keo,8.500000,1
6580,362,9-NS3C02-000-00-NT,completed,Nút sắt,251.000000,1
2388,362,6-NH7002-BLK-00-WW,completed,Khóa nhựa,251.000000,1
4127,362,8-AD0035-000-DE-TL,completed,Nhãn đai,251.000000,1
4284,362,8-AD0192-000-DE-TL,completed,Nhãn khoá,251.000000,1
5948,362,7-CM0BLK-BLK-50-PP,completed,Chỉ may nón+Đai Viền,5.000000,1
6609,362,9-L02680-400-00-TA,completed,Giấy lót nón,251.000000,1
6724,362,9-B03236-GHA-KI-HN,completed,Bao nylon,251.000000,1
6786,362,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.500000,1
5973,362,9-HAD004-000-00-AD,completed,Hangtag,251.000000,1
235,363,1-CVAC57-OLI-00-HV,completed,Mặt,5.500000,1
8285,363,1-L03090-OLI-44-DD,completed,Hông,8.800000,1
8285,363,1-L03090-OLI-44-DD,completed,Đuôi,10.600000,1
235,363,1-CVAC57-OLI-00-HV,completed,"Két trên X2,nút",9.900000,1
235,363,1-CVAC57-OLI-00-HV,completed,Két dưới,4.700000,1
8707,363,4-CVAC57-OLI-AC-35,completed,Đai,126.600000,1
8698,363,4-KATEIN-CPR-N0-28,completed,Viền,325.000000,1
7564,363,3-NH2302-BLK-23-CY,completed,Két nhựa,201.000000,1
6580,363,9-NS3C02-000-00-NT,completed,Nút sắt,201.000000,1
2346,363,2-GANXAM-GRY-00-WW,completed,Keo,6.800000,1
4018,363,5-DAFELT-OLI-07-TA,completed,Dây size,124.200000,1
2374,363,6-NH7000-OLI-00-AK,completed,Khóa nhựa,201.000000,1
4127,363,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,201.000000,1
3577,363,7-CM8654-GRN-50-PP,completed,"Chỉ may nón, đai viền",4.000000,1
6609,363,9-L02680-400-00-TA,completed,Giấy lót nón,201.000000,1
6724,363,9-B03236-GHA-KI-HN,completed,Bao nylon,201.000000,1
6786,363,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.000000,1
4284,363,8-AD0192-000-DE-TL,completed,Nhãn khoá,201.000000,1
5973,363,9-HAD004-000-00-AD,completed,Hangtag,201.000000,1
249,364,1-CVAC59-OSB-00-HV,completed,Mặt,5.500000,1
1943,364,1-L03090-OSB-00-DD,completed,Hông,8.800000,1
1943,364,1-L03090-OSB-00-DD,completed,Đuôi,10.600000,1
249,364,1-CVAC59-OSB-00-HV,completed,"Két trên X2,nút",9.900000,1
249,364,1-CVAC59-OSB-00-HV,completed,Két dưới,4.700000,1
8709,364,4-CVAC59-OSB-AC-35,completed,Đai,126.600000,1
7691,364,4-KATEIN-OSB-N0-28,completed,Viền,325.000000,1
7564,364,3-NH2302-BLK-23-CY,completed,Két nhựa,201.000000,1
6580,364,9-NS3C02-000-00-NT,completed,Nút sắt,201.000000,1
2346,364,2-GANXAM-GRY-00-WW,completed,Keo,6.800000,1
8710,364,5-DAFELT-OSB-07-TA,completed,Dây size,124.200000,1
2407,364,6-NH7000-NAV-00-WW,completed,Khóa nhựa,201.000000,1
4127,364,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,201.000000,1
3510,364,7-CM7932-NAV-50-PP,completed,"Chỉ may nón, Đai viền",4.000000,1
6609,364,9-L02680-400-00-TA,completed,Giấy lót nón,201.000000,1
6724,364,9-B03236-GHA-KI-HN,completed,Bao nylon,201.000000,1
6786,364,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.000000,1
4284,364,8-AD0192-000-DE-TL,completed,Nhãn khoá,201.000000,1
5973,364,9-HAD004-000-00-AD,completed,Hangtag,201.000000,1
82,365,1-CVAC06-BLK-00-HV,completed,Mặt,5.500000,1
1929,365,1-L03090-BL2-07-DD,completed,Hông,8.800000,1
1929,365,1-L03090-BL2-07-DD,completed,Đuôi,10.600000,1
82,365,1-CVAC06-BLK-00-HV,completed,"Két trên X2,nút",9.900000,1
82,365,1-CVAC06-BLK-00-HV,completed,Két dưới,4.700000,1
8706,365,4-CVAC06-BLK-AC-35,completed,Đai,126.600000,1
8049,365,4-KATEIN-BLK-N0-28,completed,Viền,325.000000,1
7564,365,3-NH2302-BLK-23-CY,completed,Két nhựa,201.000000,1
6580,365,9-NS3C02-000-00-NT,completed,Nút sắt,201.000000,1
2346,365,2-GANXAM-GRY-00-WW,completed,Keo,6.800000,1
3983,365,5-DAFELT-BLK-07-TA,completed,Dây size,124.200000,1
2388,365,6-NH7002-BLK-00-WW,completed,Khóa nhựa,201.000000,1
4127,365,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,201.000000,1
5948,365,7-CM0BLK-BLK-50-PP,completed,"Chỉ may nón, Đai Viền",4.000000,1
6609,365,9-L02680-400-00-TA,completed,Giấy lót nón,201.000000,1
6724,365,9-B03236-GHA-KI-HN,completed,Bao nylon,201.000000,1
6786,365,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.000000,1
4284,365,8-AD0192-000-DE-TL,completed,Nhãn khoá,201.000000,1
5973,365,9-HAD004-000-00-AD,completed,Hangtag,201.000000,1
96,367,1-CVAC07-GRY-00-HV,completed,Mặt,5.500000,1
1933,367,1-L03090-GRY-00-DD,completed,Hông,8.800000,1
1933,367,1-L03090-GRY-00-DD,completed,Đuôi,10.600000,1
96,367,1-CVAC07-GRY-00-HV,completed,"Két trên X2,nút",9.900000,1
96,367,1-CVAC07-GRY-00-HV,completed,Két dưới,4.700000,1
8708,367,4-CVAC07-GRY-AI-35,completed,"Đai úp mí lót gòn, lót giay 150g",126.600000,1
8712,367,4-KATEIN-MRG-N0-28,completed,Viền IN,325.000000,1
7565,367,3-NH2302-WHI-23-CY,completed,Két nhựa,201.000000,1
6580,367,9-NS3C02-000-00-NT,completed,Nút sắt,201.000000,1
2346,367,2-GANXAM-GRY-00-WW,completed,Keo,6.800000,1
4024,367,5-DAFELT-LRY-07-TA,completed,Dây size,124.200000,1
2398,367,6-NH7000-GRY-00-WW,completed,Khóa nhựa,201.000000,1
4127,367,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,201.000000,1
3646,367,7-CM9633-QRY-50-PP,completed,"Chỉ may nón, Đai Viền",4.000000,1
6609,367,9-L02680-400-00-TA,completed,Giấy lót nón,201.000000,1
6724,367,9-B03236-GHA-KI-HN,completed,Bao nylon,201.000000,1
6786,367,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.000000,1
4284,367,8-AD0192-000-DE-TL,completed,Nhãn khoá,201.000000,1
5973,367,9-HAD004-000-00-AD,completed,Hangtag,201.000000,1
96,368,1-CVAC07-GRY-00-HV,completed,Mặt,5.500000,1
1933,368,1-L03090-GRY-00-DD,completed,Hông,8.800000,1
1933,368,1-L03090-GRY-00-DD,completed,Đuôi,10.600000,1
96,368,1-CVAC07-GRY-00-HV,completed,"Két trên X2,nút",9.900000,1
96,368,1-CVAC07-GRY-00-HV,completed,Két dưới,4.700000,1
8708,368,4-CVAC07-GRY-AI-35,completed,"Đai úp mí lót gòn, lót giay 150g",126.600000,1
8712,368,4-KATEIN-MRG-N0-28,completed,Viền IN,325.000000,1
7565,368,3-NH2302-WHI-23-CY,completed,Két nhựa,201.000000,1
6580,368,9-NS3C02-000-00-NT,completed,Nút sắt,201.000000,1
2346,368,2-GANXAM-GRY-00-WW,completed,Keo,6.800000,1
4024,368,5-DAFELT-LRY-07-TA,completed,Dây size,124.200000,1
2398,368,6-NH7000-GRY-00-WW,completed,Khóa nhựa,201.000000,1
4127,368,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,201.000000,1
3646,368,7-CM9633-QRY-50-PP,completed,"Chỉ may nón, Đai viền",4.000000,1
6609,368,9-L02680-400-00-TA,completed,Giấy lót nón,201.000000,1
6724,368,9-B03236-GHA-KI-HN,completed,Bao nylon,201.000000,1
6786,368,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),2.000000,1
4284,368,8-AD0192-000-DE-TL,completed,Nhãn khoá,201.000000,1
5973,368,9-HAD004-000-00-AD,completed,Hangtag,201.000000,1
102,368,1-CVAC08-WHI-00-HV,completed,Con giống,1.600000,1
2350,368,2-102000-WHI-00-AK,completed,Keo con giống,2.000000,1
82,369,1-CVAC06-BLK-00-HV,completed,Mặt,13.400000,1
1929,369,1-L03090-BL2-07-DD,completed,Hông,21.400000,1
1929,369,1-L03090-BL2-07-DD,completed,Đuôi,25.700000,1
82,369,1-CVAC06-BLK-00-HV,completed,"Két trên X2,nút",24.000000,1
82,369,1-CVAC06-BLK-00-HV,completed,Két dưới,11.400000,1
8706,369,4-CVAC06-BLK-AC-35,completed,Đai,315.600000,1
8049,369,4-KATEIN-BLK-N0-28,completed,Viền,810.100000,1
7564,369,3-NH2302-BLK-23-CY,completed,Két nhựa,501.000000,1
6580,369,9-NS3C02-000-00-NT,completed,Nút sắt,501.000000,1
2346,369,2-GANXAM-GRY-00-WW,completed,Keo,17.000000,1
3983,369,5-DAFELT-BLK-07-TA,completed,Dây size,309.600000,1
2388,369,6-NH7002-BLK-00-WW,completed,Khóa nhựa,501.000000,1
4127,369,8-AD0035-000-DE-TL,completed,Nhãn dệt Đai,501.000000,1
5948,369,7-CM0BLK-BLK-50-PP,completed,Chỉ may nón+Đai viền,10.000000,1
6609,369,9-L02680-400-00-TA,completed,Giấy lót nón,501.000000,1
6724,369,9-B03236-GHA-KI-HN,completed,Bao nylon,501.000000,1
6786,369,9-604336-Y02-5L-BN,completed,Thùng carton (100 pcs),5.000000,1
4284,369,8-AD0192-000-DE-TL,completed,Nhãn khoá,501.000000,1
5973,369,9-HAD004-000-00-AD,completed,Hangtag,501.000000,1
82,370,1-CVAC06-BLK-00-HV,completed,Mặt,4.200000,1
82,370,1-CVAC06-BLK-00-HV,completed,Hông,3.900000,1
82,370,1-CVAC06-BLK-00-HV,completed,Đuôi,4.900000,1
82,370,1-CVAC06-BLK-00-HV,completed,Két trên+nút,4.600000,1
82,370,1-CVAC06-BLK-00-HV,completed,Két dưới,3.400000,1
8733,370,4-CVAC06-BLK-I6-35,completed,Đai,95.800000,1
8162,370,4-NYLOIN-BLK-N0-28,completed,Viền,244.100000,1
7554,370,3-NH950V-BLK-23-CY,completed,Két nhựa,152.000000,1
6580,370,9-NS3C02-000-00-NT,completed,Nút sắt,152.000000,1
2346,370,2-GANXAM-GRY-00-WW,completed,Keo dựng mặt,5.200000,1
3983,370,5-DAFELT-BLK-07-TA,completed,Dây size,95.800000,1
2404,370,6-NH7000-BLK-00-WW,completed,Khóa,152.000000,1
5012,370,8-HM0303-000-DE-TL,completed,Nhãn,152.000000,1
5948,370,7-CM0BLK-BLK-50-PP,completed,Chỉ may+đai,3.000000,1
6609,370,9-L02680-400-00-TA,completed,Giấy lót nón,152.000000,1
6731,370,9-B03680-WHI-00-HN,completed,Bao nylon,6.000000,1
6823,370,9-604336-Y00-5L-BN,completed,Thùng lớn,1.500000,1
1061,370,1-MICRIN-WHI-00-HV,completed,Lót chóp,16.300000,1
8643,373,1-P2585Q-KHA-V2-EV,completed,Mặt,4.400000,1
8643,373,1-P2585Q-KHA-V2-EV,completed,Hông,6.300000,1
1281,373,1-P2585Q-KHA-L3-EV,completed,Dây Khóa,2.500000,1
1281,373,1-P2585Q-KHA-L3-EV,completed,Két trên,7.200000,1
1281,373,1-P2585Q-KHA-L3-EV,completed,Két dưới,6.600000,1
8387,373,4-THUNME-PEW-L7-TA,completed,Đai,11.300000,1
8644,373,4-P2585Q-KHA-N3-36,completed,Viền trên chóp,165.000000,1
6885,373,4-KATE00-WHI-N0-28,completed,Viền,63.000000,1
7582,373,3-NH3930-WHI-23-CY,completed,Két nhựa,300.000000,1
2353,373,2-103600-WHI-00-DI,completed,Keo,5.400000,1
3989,373,5-DAFELT-WHI-07-TA,completed,Dây size,180.000000,1
5771,373,7-CEJ71A-KHA-50-PP,completed,Chỉ may,3.000000,1
3645,373,7-CM9631-GRY-50-PP,completed,Chỉ may đai,0.500000,1
2490,373,6-NHCD20-BLK-00-NC,completed,Khóa CD,300.000000,1
5733,373,8-TA0140-000-EN-TG,completed,Nhãn ép nhiệt,300.000000,1
8295,373,9-LMV001-000-00-SU,completed,Logo TPU,300.000000,1
6600,373,9-GDATMG-WHI-20-AN,completed,Gai dính- gai,39.000000,1
6599,373,9-GDATMB-WHI-20-AN,completed,Gai dính- bông,22.500000,1
6740,373,9-B36100-WHI-00-HN,completed,Bao nylon,9.000000,1
6824,373,9-664720-Y00-5L-BN,completed,Thùng carton,3.000000,1
1308,374,1-P2585Q-WHI-V2-EV,completed,Mặt,14.600000,1
1308,374,1-P2585Q-WHI-V2-EV,completed,Hông,20.800000,1
1310,374,1-P2585Q-WHI-L3-EV,completed,Dây Khóa,8.300000,1
1310,374,1-P2585Q-WHI-L3-EV,completed,Két trên,23.900000,1
1310,374,1-P2585Q-WHI-L3-EV,completed,Két dưới,21.800000,1
8387,374,4-THUNME-PEW-L7-TA,completed,Đai,37.800000,1
7335,374,4-P2585Q-WHI-N3-36,completed,Viền trên chóp,550.000000,1
6885,374,4-KATE00-WHI-N0-28,completed,Viền,210.000000,1
7582,374,3-NH3930-WHI-23-CY,completed,Két nhựa,1000.000000,1
2353,374,2-103600-WHI-00-DI,completed,Keo,17.000000,1
3989,374,5-DAFELT-WHI-07-TA,completed,Dây size,600.000000,1
3318,374,7-CM1712-WHI-50-PP,completed,Chỉ may,10.000000,1
3645,374,7-CM9631-GRY-50-PP,completed,Chỉ may đai,2.000000,1
2492,374,6-NHCD20-WHI-00-NC,completed,Khóa CD,1000.000000,1
5733,374,8-TA0140-000-EN-TG,completed,Nhãn ép nhiệt,1000.000000,1
8295,374,9-LMV001-000-00-SU,completed,Logo TPU,1000.000000,1
6600,374,9-GDATMG-WHI-20-AN,completed,Gai dính- gai,130.000000,1
6599,374,9-GDATMB-WHI-20-AN,completed,Gai dính- bông,75.000000,1
6740,374,9-B36100-WHI-00-HN,completed,Bao nylon,30.000000,1
6824,374,9-664720-Y00-5L-BN,completed,Thùng carton,8.000000,1
1286,375,1-P2585Q-NAB-V1-EV,completed,Mặt,7.300000,1
1286,375,1-P2585Q-NAB-V1-EV,completed,Hông,10.400000,1
1287,375,1-P2585Q-NAB-L4-EV,completed,Dây Khóa,4.200000,1
1287,375,1-P2585Q-NAB-L4-EV,completed,Két trên,12.000000,1
1287,375,1-P2585Q-NAB-L4-EV,completed,Két dưới,10.900000,1
8385,375,4-THUNME-BLK-L7-TA,completed,Đai,18.900000,1
7336,375,4-P2585Q-NAB-N4-36,completed,Viền trên chóp,275.000000,1
6858,375,4-KATEHV-BLK-N0-28,completed,Viền,105.000000,1
7592,375,3-NH3930-BLK-23-CY,completed,Két nhựa,500.000000,1
2352,375,2-103600-BLK-00-DI,completed,Keo,8.500000,1
3983,375,5-DAFELT-BLK-07-TA,completed,Dây size,300.000000,1
5772,375,7-CEJ70E-NAB-50-PP,completed,Chỉ may,30.000000,1
5948,375,7-CM0BLK-BLK-50-PP,completed,Chỉ may đai,1.000000,1
2490,375,6-NHCD20-BLK-00-NC,completed,Khóa CD,500.000000,1
5733,375,8-TA0140-000-EN-TG,completed,Nhãn ép nhiệt,500.000000,1
8295,375,9-LMV001-000-00-SU,completed,Logo TPU,500.000000,1
6598,375,9-GDATMG-BLK-20-AN,completed,Gai dính- gai,65.000000,1
6597,375,9-GDATMB-BLK-20-AN,completed,Gai dính- bông,37.500000,1
6740,375,9-B36100-WHI-00-HN,completed,Bao nylon,15.000000,1
6824,375,9-664720-Y00-5L-BN,completed,Thùng carton,5.000000,1
8652,376,1-P2585Q-PLE-V1-EV,completed,Mặt,7.300000,1
8652,376,1-P2585Q-PLE-V1-EV,completed,Hông,10.400000,1
1295,376,1-P2585Q-PLE-L4-EV,completed,Dây Khóa,4.200000,1
1295,376,1-P2585Q-PLE-L4-EV,completed,Két trên,12.000000,1
1295,376,1-P2585Q-PLE-L4-EV,completed,Két dưới,10.900000,1
8385,376,4-THUNME-BLK-L7-TA,completed,Đai,18.900000,1
8646,376,4-P2585Q-PLE-N4-36,completed,Viền trên chóp,275.000000,1
6858,376,4-KATEHV-BLK-N0-28,completed,Viền,105.000000,1
7592,376,3-NH3930-BLK-23-CY,completed,Két nhựa,500.000000,1
2352,376,2-103600-BLK-00-DI,completed,Keo,8.500000,1
3983,376,5-DAFELT-BLK-07-TA,completed,Dây size,3.500000,1
5774,376,7-CEJ71T-PLE-50-PP,completed,Chỉ may,5.000000,1
5948,376,7-CM0BLK-BLK-50-PP,completed,Chỉ may đai,1.000000,1
2490,376,6-NHCD20-BLK-00-NC,completed,Khóa CD,500.000000,1
5733,376,8-TA0140-000-EN-TG,completed,Nhãn ép nhiệt,500.000000,1
8295,376,9-LMV001-000-00-SU,completed,Logo TPU,500.000000,1
6598,376,9-GDATMG-BLK-20-AN,completed,Gai dính- gai,65.000000,1
6597,376,9-GDATMB-BLK-20-AN,completed,Gai dính- bông,37.500000,1
6740,376,9-B36100-WHI-00-HN,completed,Bao nylon,15.000000,1
6824,376,9-664720-Y00-5L-BN,completed,Thùng carton,5.000000,1
1261,377,1-P2585Q-FPK-V2-EV,completed,Mặt,7.300000,1
1261,377,1-P2585Q-FPK-V2-EV,completed,Hông,10.400000,1
1262,377,1-P2585Q-FPK-L3-EV,completed,Dây Khóa,4.200000,1
1262,377,1-P2585Q-FPK-L3-EV,completed,Két trên,12.000000,1
1262,377,1-P2585Q-FPK-L3-EV,completed,Két dưới,10.900000,1
8387,377,4-THUNME-PEW-L7-TA,completed,Đai,18.900000,1
8645,377,4-P2585Q-FPK-N3-36,completed,Viền trên chóp,275.000000,1
6885,377,4-KATE00-WHI-N0-28,completed,Viền,105.000000,1
