product_id,quantity_stock_out
1,4.000000
1,3.000000
1,7.000000
1,2.000000
1,8.000000
1,4.000000
1,10.000000
1,2.000000
1,2.000000
1,2.000000
1,758.900000
1,16.000000
1,16.000000
1,16.000000
1,16.000000
1,16.000000
1,15.000000
1,2.000000
1,16.000000
1,16.000000
1,16.000000
1,580.000000
1,197.000000
1,5.000000
1,36.000000
1,9.000000
1,5.500000
1,21.000000
1,99.000000
1,29.000000
1,300.000000
1,9.000000
1,8.000000
1,13.200000
1,5.000000
1,32.000000
1,38.000000
1,1.520000
1,432.910000
1,300.000000
1,4.000000
1,21.000000
1,15.000000
1,13.000000
1,13.000000
1,11.000000
1,15.000000
1,34.000000
1,5.000000
1,16.000000
1,15.000000
1,15.000000
1,7.000000
1,28.000000
1,4.000000
1,9.000000
1,56.000000
1,11.000000
1,25.000000
2,7.500000
2,9.000000
2,50.000000
2,183.000000
2,11.000000
2,2.000000
2,3.000000
2,2.000000
2,2.000000
2,292.000000
2,10.000000
2,199.000000
2,98.000000
2,105.000000
2,137.000000
2,125.000000
2,14.000000
2,200.000000
2,9.000000
2,26.000000
2,333.000000
2,216.610000
2,193.000000
2,3.000000
2,4.000000
2,6.000000
2,3.000000
2,403.000000
2,1707.000000
2,42.130000
2,106.870000
2,3.000000
2,8.000000
2,3.000000
2,24.000000
2,5.000000
2,2314.000000
2,3173.800000
2,937.090000
2,244.100000
2,8.000000
2,175.010000
2,51.000000
2,1635.000000
2,208.670000
2,208.670000
2,100.250000
2,125.270000
2,1.000000
2,410.000000
2,188.000000
2,47.000000
2,1265.000000
2,2620.000000
2,60.000000
2,530.000000
2,1916.000000
2,24.000000
2,6.000000
2,13.000000
2,30.000000
2,6.100000
2,100.100000
2,114.110000
2,70.100000
2,79.910000
2,7.980000
2,7.860000
2,4.490000
2,7.860000
2,4.490000
2,1.520000
2,145.000000
2,205.200000
2,62.800000
2,615.000000
2,127.000000
2,502.000000
2,5.000000
2,5.000000
2,5.000000
2,5.000000
2,3.000000
2,3.500000
2,186.500000
2,220.000000
2,386.000000
2,33.800000
2,355.200000
2,635.000000
2,616.000000
2,746.000000
2,215.500000
2,536.000000
2,1272.000000
2,215.000000
2,182.000000
2,69.000000
2,317.000000
2,161.000000
2,46.000000
2,367.000000
2,6.000000
2,11.000000
2,11.000000
2,10.000000
2,72.000000
2,106.000000
2,13.000000
2,71.000000
2,379.000000
2,100.000000
2,2.000000
2,5.000000
2,2.000000
2,2.000000
2,2.000000
2,8.000000
2,129.000000
2,1178.000000
2,690.000000
2,14.000000
2,27.000000
2,38.000000
2,20.000000
2,155.000000
2,24.000000
2,13.000000
2,7.000000
2,49.000000
2,27.000000
2,20.000000
2,17.000000
2,14.000000
2,9.000000
2,9.000000
2,65.000000
2,20.000000
2,55.000000
2,5.000000
2,14.000000
2,67.000000
2,70.000000
2,104.000000
2,39.000000
2,57.000000
2,58.000000
2,25.000000
2,30.000000
2,23.000000
2,98.000000
2,22.500000
2,4.000000
2,66.000000
2,1292.000000
2,29.000000
2,38.000000
2,17.000000
2,445.000000
2,445.000000
2,418.000000
2,244.000000
2,83.000000
2,416.000000
2,11.000000
2,42.000000
2,42.000000
2,42.000000
2,42.000000
2,12.000000
2,2.500000
2,42.000000
2,42.000000
2,97.000000
2,733.000000
2,543.000000
2,10.000000
2,357.000000
2,203.000000
2,458.000000
2,258.000000
2,60.000000
2,14.000000
2,3.000000
2,11.000000
2,26.000000
2,5.000000
2,18.000000
2,24.000000
2,12.000000
2,23.110000
2,5.920000
2,53.530000
2,32.740000
2,67.260000
2,117.000000
2,66.000000
2,7.000000
2,55.000000
2,3.000000
2,6.000000
2,9.000000
2,20.000000
2,4.000000
2,4.000000
2,4.000000
2,4.000000
2,5.000000
2,9.000000
2,45.600000
2,8.400000
2,6.500000
2,13.650000
2,759.000000
2,552.000000
2,396.700000
2,19.000000
2,25.000000
2,201.000000
2,5.500000
2,51.000000
2,18.000000
2,14.000000
2,7.000000
2,127.000000
2,5.500000
2,10.000000
2,10.000000
2,5.000000
2,178.000000
2,10.000000
2,197.200000
2,82.000000
2,7.000000
2,174.000000
2,6.000000
2,12.000000
2,3.000000
2,19.000000
2,11.000000
2,8.000000
2,14.000000
2,1.500000
2,16.000000
2,13.000000
2,4.000000
2,10.000000
2,549.000000
2,5.000000
2,34.500000
2,5.500000
2,3.500000
2,41.000000
2,366.000000
2,200.000000
2,4.600000
2,4.600000
2,4.600000
2,31.400000
2,6.200000
2,275.500000
2,6.100000
2,6.200000
2,6.200000
2,12.000000
2,68.000000
2,102.000000
2,7.000000
2,94.000000
2,5.000000
2,80.000000
2,101.000000
2,118.000000
2,114.000000
2,355.000000
2,59.000000
2,62.000000
2,39.000000
2,155.000000
2,4.000000
2,12.000000
2,5.000000
2,4.000000
2,4.000000
2,4.000000
2,7.000000
2,14.000000
2,15.000000
2,204.000000
2,60.000000
2,102.000000
2,75.000000
2,35.000000
2,160.000000
2,100.000000
2,100.000000
2,59.000000
2,100.000000
2,100.000000
2,59.000000
2,34.000000
2,0.700000
2,12.000000
2,6.110000
2,1.000000
2,4.000000
2,3.000000
2,4.000000
2,4.000000
2,4.000000
2,3.000000
2,456.500000
2,318.200000
2,73.000000
2,120.000000
2,120.000000
2,55.000000
2,406.000000
2,171.500000
2,120.000000
2,411.000000
2,437.000000
2,8.000000
2,12.000000
2,40.000000
2,196.000000
2,3.000000
2,3.000000
2,4.000000
2,45.000000
2,8.000000
2,7.000000
2,12.000000
2,3.000000
2,3.000000
2,3.000000
2,13.000000
2,378.590000
2,146.810000
2,282.910000
2,106.000000
2,57.000000
2,57.000000
2,57.000000
2,57.000000
2,57.000000
2,57.000000
2,57.000000
2,57.000000
2,12.000000
2,239.000000
2,364.000000
2,4.500000
2,6.000000
2,2.000000
2,4.000000
2,18.000000
2,2.000000
2,3.000000
2,11.000000
2,119.000000
2,439.200000
2,151.000000
2,89.000000
2,412.000000
2,655.000000
2,12.000000
2,8.000000
2,16.000000
2,2.000000
2,14.000000
2,2.000000
2,11.000000
3,3.000000
3,60.000000
3,756.800000
3,46.000000
4,21.000000
4,15.000000
4,5.000000
4,19.000000
4,18.000000
4,27.000000
4,182.000000
4,42.000000
4,5.000000
4,20.000000
4,16.000000
4,54.000000
4,41.000000
4,10.000000
4,30.000000
4,10.000000
4,10.000000
4,10.000000
4,10.000000
4,21.000000
4,21.000000
4,17.000000
4,10.000000
4,20.000000
4,41.000000
4,26.000000
4,26.000000
4,26.000000
4,10.000000
4,20.000000
4,25.000000
4,35.000000
4,10.000000
4,20.000000
4,35.000000
4,78.000000
4,5.000000
4,24.000000
4,22.000000
4,34.000000
4,33.000000
4,42.000000
4,2.000000
4,2.000000
4,2.000000
4,43.000000
4,31.000000
4,17.000000
4,17.000000
4,17.000000
4,2.000000
4,27.600000
4,12.000000
4,6.000000
4,25.000000
4,7.000000
4,46.800000
4,10.000000
4,19.000000
4,24.000000
4,16.000000
4,20.000000
4,25.000000
4,97.000000
4,63.000000
4,43.000000
4,43.000000
4,20.000000
4,34.000000
4,33.000000
4,165.000000
4,8.000000
4,23.000000
4,48.000000
4,48.000000
4,11.000000
4,4.000000
4,2.000000
4,8.000000
4,2.500000
4,5.000000
4,5.500000
4,2.000000
4,4.000000
4,2.000000
4,2.000000
4,2.000000
4,4.000000
4,2.000000
4,2.500000
4,6.000000
4,5.000000
4,15.000000
4,5.000000
4,9.000000
4,10.000000
4,10.000000
4,2.000000
4,2.000000
4,2.000000
4,4.000000
4,3.000000
4,82.000000
4,19.000000
4,112.000000
4,293.000000
4,859.000000
4,2.000000
4,41.000000
4,79.000000
4,54.000000
4,54.000000
4,101.000000
4,163.000000
4,163.000000
4,11.000000
4,5.000000
4,8.000000
4,32.000000
4,45.000000
4,12.000000
4,79.000000
4,22.000000
4,120.000000
4,276.000000
4,82.000000
4,51.000000
4,10.000000
4,25.000000
4,4.000000
4,5.000000
4,10.000000
4,12.000000
4,19.000000
4,52.000000
4,126.000000
4,13.000000
4,14.000000
4,46.000000
4,29.000000
4,55.000000
4,42.000000
4,8.000000
4,12.000000
4,14.000000
4,8.000000
4,5.000000
4,26.000000
4,3.000000
4,313.000000
4,2.500000
4,6.000000
4,14.000000
4,12.000000
4,12.000000
4,12.500000
4,15.000000
4,13.000000
4,19.000000
4,30.000000
4,105.000000
4,105.000000
4,11.000000
4,11.000000
4,7.000000
4,42.000000
4,33.000000
4,2.000000
4,2.000000
4,16.000000
4,82.000000
4,225.000000
4,102.000000
4,77.000000
4,254.000000
4,197.000000
4,3.000000
4,4.500000
4,1.500000
4,3.000000
4,2.000000
4,15.000000
4,55.000000
4,3.000000
4,13.000000
4,10.000000
4,10.000000
4,29.000000
4,251.600000
4,5.000000
5,191.000000
5,519.000000
5,366.000000
5,77.000000
5,38.000000
5,129.000000
5,102.000000
5,216.000000
5,52.000000
5,5.000000
5,4.000000
5,2.000000
5,9.000000
5,1.500000
5,45.000000
5,5.000000
5,27.000000
5,5.000000
5,10.000000
5,5.000000
5,8.000000
5,20.000000
5,12.000000
5,120.000000
5,276.000000
5,120.000000
5,276.000000
5,74.000000
5,170.000000
5,74.000000
5,170.000000
5,10.000000
5,30.000000
5,10.000000
5,25.000000
5,15.000000
5,45.000000
5,5.000000
5,21.000000
5,9.000000
5,243.000000
5,198.000000
5,198.000000
5,198.000000
5,198.000000
5,7.000000
5,21.600000
5,21.600000
5,8.000000
5,8.000000
5,8.000000
5,8.000000
5,87.920000
5,240.880000
5,21.600000
5,16.000000
5,31.200000
5,4.000000
5,11.000000
5,4.000000
5,19.000000
5,11.000000
5,12.000000
5,6.500000
5,12.000000
5,30.000000
5,12.000000
5,30.000000
5,14.000000
5,42.000000
5,6.000000
5,18.000000
5,4.000000
5,4.000000
5,10.000000
5,84.000000
5,110.000000
5,132.000000
5,229.000000
5,43.000000
5,14.400000
5,14.400000
5,205.200000
5,12.000000
5,42.000000
5,14.400000
5,14.400000
5,6.000000
5,12.000000
5,6.000000
5,18.000000
5,18.000000
5,18.000000
5,12.000000
5,18.000000
5,327.600000
5,39.600000
5,9.120000
5,2.280000
5,6.600000
5,163.200000
5,20.400000
5,20.400000
5,128.000000
5,21.600000
5,102.000000
5,12.000000
5,42.000000
5,24.000000
5,42.000000
5,66.000000
5,42.000000
5,60.000000
5,42.000000
5,12.000000
5,42.000000
5,24.000000
5,253.200000
5,84.000000
5,473.400000
5,42.000000
5,81.600000
5,44.400000
5,50.400000
5,14.000000
5,5.000000
5,5.000000
5,601.000000
5,8.400000
5,46.800000
5,8.400000
5,6.000000
5,15.000000
5,7.000000
5,12.000000
5,6.000000
5,15.600000
5,6.000000
5,12.000000
5,6.000000
5,50.400000
5,130.800000
5,30.000000
5,116.400000
5,30.000000
5,30.000000
5,75.600000
5,51.600000
5,51.600000
5,51.600000
5,40.800000
5,68.400000
5,39.600000
5,9.600000
5,243.000000
5,10.000000
5,10.000000
5,10.000000
5,2.000000
5,112.000000
5,293.000000
5,112.000000
5,293.000000
5,72.000000
5,184.000000
5,72.000000
5,184.000000
5,122.000000
5,135.000000
5,1373.000000
5,76.000000
5,4.000000
5,35.000000
5,10.000000
5,59.000000
5,75.000000
5,124.000000
5,329.160000
5,329.160000
5,367.000000
5,216.000000
5,367.000000
5,216.000000
5,190.000000
5,19.000000
5,220.000000
5,4.000000
5,36.000000
5,329.160000
5,302.400000
5,67.000000
5,49.000000
5,6.000000
5,10.000000
5,13.000000
5,4.000000
5,83.000000
5,83.000000
5,83.000000
5,166.000000
5,5.500000
5,14.000000
5,380.000000
5,316.820000
5,2.180000
5,30.000000
5,6.840000
5,67.000000
5,5.000000
5,29.000000
5,55.000000
5,99.000000
5,16.000000
5,25.000000
5,5.000000
5,3.000000
5,88.000000
6,2.740000
7,2.740000
8,2.740000
9,0.500000
9,1.300000
9,1.000000
9,37.200000
9,188.200000
9,64.790000
9,1.500000
9,11.100000
9,11.100000
9,5.000000
9,5.000000
10,11.100000
10,11.100000
10,5.000000
10,5.000000
10,1.500000
10,50.250000
10,22.950000
10,0.400000
10,4.500000
10,3.000000
10,2.000000
10,15.000000
10,56.120000
10,37.510000
12,16.080000
12,46.850000
12,23.171500
12,11.100000
12,5.000000
12,1.000000
12,44.200000
12,76.120000
12,7.000000
12,4.000000
12,0.500000
12,1.500000
12,0.500000
13,0.500000
13,68.200000
13,44.200000
13,40.200000
13,2.000000
13,4.000000
14,2.000000
14,2.000000
14,1.000000
14,61.700000
14,0.100000
14,0.500000
14,258.400000
14,76.530000
15,72.650000
15,29.890000
15,0.500000
15,92.100000
15,155.050000
15,0.100000
15,0.400000
15,0.100000
15,1.000000
15,1.000000
15,15.250000
15,40.250000
15,5.000000
15,80.250000
16,3.000000
16,75.020000
16,12.788499
16,30.250000
16,30.250000
16,40.250000
16,19.341500
16,11.100000
16,14.100000
16,5.000000
16,56.230000
16,34.620000
16,30.250000
16,4.000000
16,1.000000
16,7.000000
16,2.000000
16,0.500000
16,13.000000
16,184.220000
16,1.000000
17,1.000000
17,5.000000
17,92.200000
17,5.000000
17,1.000000
17,2.000000
20,1.500000
20,1.000000
20,16.100000
26,15.000000
26,6.000000
26,80.000000
27,15.200000
27,17.000000
27,0.500000
27,13.700000
27,1.200000
27,15.000000
27,15.700000
29,30.000000
29,14.300000
29,10.000000
29,1.000000
29,3.000000
29,10.000000
29,2.000000
29,13.000000
29,12.000000
29,1.000000
29,8.000000
29,6.030000
29,0.500000
29,5.000000
29,1.000000
29,1.000000
29,1.500000
29,1.000000
29,9.200000
29,3.000000
29,2.000000
29,3.000000
29,5.400000
29,8.800000
30,8.600000
30,2.500000
43,12.300000
43,12.300000
43,3.100000
43,3.100000
43,28.700000
43,87.000000
43,35.200000
43,26.100000
43,26.100000
43,21.500000
43,54.700000
43,47.800000
43,12.500000
43,12.500000
43,3.300000
43,3.300000
43,4.200000
43,9.100000
43,50.400000
43,1.020000
43,7.000000
43,7.110000
43,1.460000
43,2.340000
43,2.340000
43,4.800000
43,3.000000
47,3.110000
47,1.700000
47,1.700000
47,1.700000
47,1.700000
47,20.000000
47,6.070000
48,12.000000
48,4.680000
51,16.000000
51,50.000000
51,3.000000
51,3.000000
52,16.000000
60,10.200000
60,6.205000
60,41.000000
66,12.000000
66,6.000000
66,7.700000
66,0.700000
66,2.900000
66,8.700000
66,3.500000
66,2.900000
66,2.900000
66,0.700000
66,2.100000
66,5.400000
66,4.800000
66,63.000000
66,43.000000
66,43.000000
66,0.400000
66,1.000000
66,1.610000
66,0.250000
66,0.250000
69,6.500000
69,2.000000
69,0.500000
69,57.000000
69,20.000000
69,57.000000
69,0.500000
69,2.040000
69,0.500000
69,4.030000
69,7.200000
69,3.000000
71,13.500000
71,66.000000
71,7.800000
71,1.000000
71,35.700000
71,0.300000
73,26.100000
73,0.500000
74,18.548000
74,4.700000
74,3.100000
74,46.300000
74,3.500000
74,3.500000
74,15.600000
74,1.000000
74,2.300000
74,10.230000
74,41.800000
74,29.052000
74,7.600000
74,6.970000
74,5.400000
74,4.177999
74,0.000001
74,3.700000
74,10.600000
74,10.000000
74,2.760000
74,2.500000
74,0.500000
74,10.600000
74,3.220000
74,2.410000
74,0.500000
74,2.400000
74,1.020000
74,1.000000
74,70.560000
74,445.740000
74,7.870000
74,2.490000
74,2.310000
74,4.000000
74,2.000000
74,1.000000
74,4.600000
74,10.590000
74,10.590000
74,2.000000
74,0.500000
74,2.300000
74,4.000000
74,5.040000
74,14.000000
74,0.500000
74,2.700000
74,0.100000
74,0.800000
74,0.800000
74,0.020000
74,0.300000
74,0.200000
74,19.780000
74,10.590000
74,0.500000
74,0.500000
74,15.000000
74,4.710000
74,22.850000
74,12.010000
74,1.000000
74,2.270000
74,0.500000
74,2.310000
74,3.370000
74,44.040000
74,16.000000
74,5.450000
74,23.800000
74,12.000000
74,1.070000
74,0.500000
74,2.290000
74,2.310000
74,4.450000
74,5.400000
74,6.700000
74,50.200000
74,4.500000
74,37.500000
74,2.300000
74,20.800000
74,37.900000
74,5.500000
74,19.500000
74,0.500000
74,1.800000
74,0.600000
74,2.000000
74,0.700000
74,5.600000
74,1.000000
74,3.000000
74,6.700000
74,2.300000
74,8.100000
74,1.100000
74,2.400000
74,5.000000
74,91.000000
74,3.000000
74,1.200000
74,240.958000
74,47.040000
74,1.000000
77,3.300000
77,6.562500
77,15.000000
77,16.000000
80,63.440000
80,5.810000
80,18.360000
80,12.000000
80,14.670000
80,13.210000
80,2.000000
80,0.300000
80,3.000000
80,1.000000
80,2.000000
80,1.500000
81,7.000000
82,4.871900
82,36.300000
82,3.554500
82,1.887500
82,58.000000
82,6.000000
82,19.600000
82,14.300000
82,2.300000
82,45.000000
82,2.400000
82,42.900000
82,17.600000
82,7.000000
82,7.000000
82,1.680000
82,7.600000
82,14.100000
82,7.100000
82,7.900000
82,36.100000
82,8.300000
82,2.013000
82,7.747000
82,26.962000
82,9.000000
82,0.100000
82,0.100000
82,12.539200
82,70.600000
82,3.268000
82,39.300000
82,2.787000
82,2.600000
82,0.400000
82,53.000000
82,10.000000
82,32.100000
82,31.200000
82,32.300000
82,47.700000
82,54.900000
82,69.500000
82,68.400000
82,16.660000
82,2.113000
82,18.000000
82,9.000000
82,1.000000
82,2.400000
82,1.900000
82,2.100000
82,15.100000
82,286.406400
82,340.704000
82,7.800000
82,35.400000
82,21.800000
82,14.800000
82,13.700000
82,35.500000
82,6.700000
82,11.400000
82,13.700000
82,13.792000
82,99.430000
82,22.200000
82,25.200000
82,20.100000
82,48.800000
82,34.500000
82,34.400000
82,36.100000
82,22.300000
82,36.200000
82,6.700000
82,6.700000
82,6.700000
82,50.600000
82,103.700000
82,7.600000
82,7.000000
82,3.100000
82,2.900000
82,19.500000
82,19.500000
82,31.300000
82,31.300000
82,23.300000
82,12.000000
82,5.500000
82,5.500000
82,13.000000
82,20.000000
82,2.700000
82,10.500000
82,6.300000
82,21.000000
82,9.500000
82,5.700000
82,12.900000
82,2.900000
82,5.300000
82,25.400000
82,14.800000
82,2.370000
82,5.351500
82,39.700000
82,24.300000
82,13.700000
82,13.700000
82,13.700000
82,13.700000
82,24.300000
82,24.300000
82,24.300000
82,24.300000
82,24.300000
82,39.700000
82,75.335000
82,12.200000
82,5.600000
82,125.300000
82,7.632600
82,3.200000
82,5.500000
82,4.000000
82,592.700000
82,707.600000
82,497.700000
82,10.588100
82,8.388100
82,2.222000
82,10.610100
82,2.700000
82,12.900000
82,12.800000
82,38.100000
82,28.620000
82,7.650000
82,10.310000
82,16.490000
82,79.700000
82,404.980000
82,412.550000
82,243.230000
82,3.140000
82,30.000000
82,2.480000
82,36.750000
82,13.650000
82,14.710000
82,13.650000
82,21.680000
82,21.680000
82,21.680000
82,6.680000
82,13.650000
82,42.600000
82,13.710000
82,13.920000
82,67.920000
82,67.920000
82,0.500000
82,151.720000
82,4.000000
82,11.000000
82,7.710000
82,12.500000
82,21.100000
82,12.320000
82,11.720000
82,4.000000
82,10.000000
82,103.780000
82,17.500000
82,28.160000
82,4.430000
82,4.350000
82,19.330000
82,15.840000
82,9.330000
82,68.330000
82,7.870000
82,4.830000
82,7.330000
82,3.500000
82,29.140000
82,0.660000
82,4.730000
82,34.990000
82,33.060000
82,3.500000
82,9.000000
82,34.990000
82,7.000000
82,5.000000
82,111.020000
82,5.810000
82,11.890000
82,5.810000
82,8.080000
82,6.940000
82,7.900000
82,7.870000
82,7.800000
82,7.800000
82,15.000000
82,3.000000
82,11.310000
82,13.210000
82,5.810000
82,5.810000
82,4.500000
82,151.200000
82,79.300000
82,4.500000
82,14.870000
82,2.290000
82,3.430000
82,1.140000
82,6.940000
82,6.940000
82,16.990000
82,8.930000
82,2.400000
82,5.340000
82,0.500000
82,2.850000
82,665.820000
82,672.220000
82,5.340000
82,5.340000
82,5.340000
82,14.360000
82,4.730000
82,19.660000
82,14.180000
82,111.050000
82,0.500000
82,1.000000
82,14.000000
82,7.570000
82,5.400000
82,24.430000
82,24.430000
82,24.430000
82,24.430000
82,47.870000
82,24.430000
82,47.870000
82,39.610000
82,17.720000
82,14.000000
82,4.000000
82,43.640000
82,4.800000
82,1.560000
82,36.200000
82,14.800000
82,21.800000
82,21.800000
82,13.700000
82,21.800000
82,36.200000
82,36.200000
82,21.800000
82,36.200000
82,58.000000
82,47.700000
82,8.300000
82,3.300000
82,3.100000
82,2.983000
82,1.900000
82,0.800000
82,5.800000
82,5.500000
82,12.800000
82,31.700000
82,35.000000
82,4.399999
82,0.000001
82,14.300000
82,12.300000
82,2.900000
82,1.600000
82,3.500000
82,2.500000
82,7.000000
82,65.200000
82,30.799999
82,24.400000
82,15.100000
82,1.000000
82,48.000000
82,24.200000
82,14.200000
82,24.400000
82,35.900000
82,32.800001
82,3.799998
82,2.800000
82,13.600000
82,6.900000
82,13.800000
82,1.900000
82,0.000001
82,0.000001
82,0.399998
82,26.700002
82,0.000001
