code,name,product_id,outsourcing_order_id,is_complete_order,created_at_,delivery_at_,outsourcing_quantity,is_complete_order_detail
07092022-741,DYC-US-220816-Honda-616,8344,740,1,2022-09-07,2022-09-08,85.000000,1
06092022-740,MD-220816-STAWAG,8068,739,1,2022-09-06,2022-09-07,548.000000,1
06092022-739,ĐAI DỰ TRỮ,8347,738,1,2022-09-06,2022-09-12,2250.000000,1
06092022-739,ĐAI DỰ TRỮ,8326,738,1,2022-09-06,2022-09-12,2250.000000,1
06092022-739,ĐAI DỰ TRỮ,9788,738,1,2022-09-06,2022-09-12,1000.000000,1
06092022-739,ĐAI DỰ TRỮ,8699,738,1,2022-09-06,2022-09-12,1000.000000,1
06092022-739,ĐAI DỰ TRỮ,8508,738,1,2022-09-06,2022-09-12,15672.000000,1
06092022-739,ĐAI DỰ TRỮ,8350,738,1,2022-09-06,2022-09-12,1050.000000,1
06092022-739,ĐAI DỰ TRỮ,8329,738,1,2022-09-06,2022-09-12,1050.000000,1
06092022-739,ĐAI DỰ TRỮ,8991,738,1,2022-09-06,2022-09-12,700.000000,1
06092022-739,ĐAI DỰ TRỮ,8746,738,1,2022-09-06,2022-09-12,700.000000,1
06092022-739,ĐAI DỰ TRỮ,8860,738,1,2022-09-06,2022-09-12,700.000000,1
06092022-739,ĐAI DỰ TRỮ,8430,738,1,2022-09-06,2022-09-12,700.000000,1
06092022-738,TTD-060922-164-KQ,9008,737,1,2022-09-06,,1124.000000,1
06092022-737,DYC-US-220727-K1 Speed-602-Opt02,7483,736,1,2022-09-06,2022-09-07,80.000000,1
06092022-736,DYC-US-220727-K1 Speed-602-Opt05,8514,735,1,2022-09-06,2022-09-09,80.000000,1
06092022-736,DYC-US-220727-K1 Speed-602-Opt05,8338,735,1,2022-09-06,2022-09-09,80.000000,1
06092022-735,ROV-220518-SB-SHOE SKI DAD STONE / ROV-220518-WP-CLASSIC GOLFER,10534,734,1,2022-09-06,2022-09-12,410.000000,1
06092022-735,ROV-220518-SB-SHOE SKI DAD STONE / ROV-220518-WP-CLASSIC GOLFER,10533,734,1,2022-09-06,2022-09-12,410.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7189,733,1,2022-09-06,2022-09-12,580.000000,1
06092022-734,SA-38056-Shade Goddess Hat,6669,733,1,2022-09-06,2022-09-12,1960.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7191,733,1,2022-09-06,2022-09-12,580.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7157,733,1,2022-09-06,2022-09-12,765.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7148,733,1,2022-09-06,2022-09-12,3240.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7150,733,1,2022-09-06,2022-09-12,4000.000000,1
06092022-734,SA-38056-Shade Goddess Hat,6908,733,1,2022-09-06,2022-09-12,13700.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7120,733,1,2022-09-06,2022-09-12,3260.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7267,733,1,2022-09-06,2022-09-12,960.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7011,733,1,2022-09-06,2022-09-12,5900.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7151,733,1,2022-09-06,2022-09-12,1720.000000,1
06092022-734,SA-38056-Shade Goddess Hat,7153,733,1,2022-09-06,2022-09-12,1720.000000,1
06092022-733,TTD-060922-049-Quãng Viễn.,6691,732,1,2022-09-06,,223.000000,1
06092022-733,TTD-060922-049-Quãng Viễn.,1066,732,1,2022-09-06,,10.500000,1
06092022-733,TTD-060922-049-Quãng Viễn.,2334,732,1,2022-09-06,,28.000000,1
06092022-733,TTD-060922-049-Quãng Viễn.,2340,732,1,2022-09-06,,2.500000,1
06092022-732,TTD-060922-168-Trung Việt,10150,731,1,2022-09-06,,112.000000,1
06092022-732,TTD-060922-168-Trung Việt,1310,731,1,2022-09-06,,293.000000,1
06092022-732,TTD-060922-168-Trung Việt,10152,731,1,2022-09-06,,112.000000,1
06092022-732,TTD-060922-168-Trung Việt,1281,731,1,2022-09-06,,293.000000,1
06092022-732,TTD-060922-168-Trung Việt,10151,731,1,2022-09-06,,112.000000,1
06092022-732,TTD-060922-168-Trung Việt,1287,731,1,2022-09-06,,293.000000,1
06092022-732,TTD-060922-168-Trung Việt,10154,731,1,2022-09-06,,72.000000,1
06092022-732,TTD-060922-168-Trung Việt,1243,731,1,2022-09-06,,184.000000,1
06092022-732,TTD-060922-168-Trung Việt,10153,731,1,2022-09-06,,72.000000,1
06092022-732,TTD-060922-168-Trung Việt,1246,731,1,2022-09-06,,184.000000,1
06092022-732,TTD-060922-168-Trung Việt,10541,731,1,2022-09-06,,10.000000,1
06092022-732,TTD-060922-168-Trung Việt,10542,731,1,2022-09-06,,16.000000,1
06092022-732,TTD-060922-168-Trung Việt,10547,731,1,2022-09-06,,10.000000,1
06092022-732,TTD-060922-168-Trung Việt,10548,731,1,2022-09-06,,16.000000,1
06092022-732,TTD-060922-168-Trung Việt,10558,731,1,2022-09-06,,10.000000,1
06092022-732,TTD-060922-168-Trung Việt,10559,731,1,2022-09-06,,16.000000,1
06092022-732,TTD-060922-168-Trung Việt,10564,731,1,2022-09-06,,10.000000,1
06092022-732,TTD-060922-168-Trung Việt,10565,731,1,2022-09-06,,16.000000,1
06092022-732,TTD-060922-168-Trung Việt,10587,731,1,2022-09-06,,15.000000,1
06092022-731,TTD-050922-167-Trung Việt,86,730,1,2022-09-06,,4.500000,1
06092022-731,TTD-050922-167-Trung Việt,8986,730,1,2022-09-06,,3.500000,1
06092022-731,TTD-050922-167-Trung Việt,406,730,1,2022-09-06,,16.000000,1
06092022-731,TTD-050922-167-Trung Việt,1250,730,1,2022-09-06,,4.000000,1
06092022-731,TTD-050922-167-Trung Việt,1141,730,1,2022-09-06,,19.000000,1
05092022-730,ĐAI -DỰ TRỮ,8350,729,1,2022-09-05,2022-09-12,300.000000,1
05092022-730,ĐAI -DỰ TRỮ,8347,729,1,2022-09-05,2022-09-12,2000.000000,1
05092022-729,ROV-220822-LB-TRUCKER GRADIENT WHITE,9837,728,1,2022-09-05,2022-09-12,180.000000,1
05092022-729,ROV-220822-LB-TRUCKER GRADIENT WHITE,8703,728,1,2022-09-05,2022-09-12,180.000000,1
05092022-728,TTD-050922-162-KQ,9005,727,1,2022-09-05,,234.000000,1
05092022-727,TTD-050922-059-Hằng Phong,1066,726,1,2022-09-05,,4.000000,1
05092022-727,TTD-050922-059-Hằng Phong,1063,726,1,2022-09-05,,3.000000,1
05092022-727,TTD-050922-059-Hằng Phong,1061,726,1,2022-09-05,,18.000000,1
05092022-727,TTD-050922-059-Hằng Phong,9662,726,1,2022-09-05,,14.000000,1
05092022-727,TTD-050922-059-Hằng Phong,6691,726,1,2022-09-05,,82.000000,1
05092022-727,TTD-050922-059-Hằng Phong,8434,726,1,2022-09-05,,27.000000,1
01092022-726,TTD-010922-166-Trung Việt,10169,725,1,2022-09-01,,14.000000,1
01092022-726,TTD-010922-166-Trung Việt,10170,725,1,2022-09-01,,82.000000,1
01092022-726,TTD-010922-166-Trung Việt,10595,725,1,2022-09-01,,758.900000,1
01092022-725,DYC-CH1-220506-Le Rouge-Opt11,8422,724,1,2022-09-01,2022-09-08,80.000000,1
01092022-725,DYC-CH1-220506-Le Rouge-Opt11,8421,724,1,2022-09-01,2022-09-08,80.000000,1
01092022-724,ROV-220518-SB-WOMENS SKI TOWN  / ROV-220518-WP-WOMENS ACTIVITY,9609,723,1,2022-09-01,2022-09-09,350.000000,1
01092022-724,ROV-220518-SB-WOMENS SKI TOWN  / ROV-220518-WP-WOMENS ACTIVITY,8979,723,1,2022-09-01,2022-09-09,350.000000,1
01092022-723,ROV-220518-WP-WOMENS MOUNTAIN SILHOUTTE,10390,722,1,2022-09-01,2022-09-09,185.000000,1
01092022-723,ROV-220518-WP-WOMENS MOUNTAIN SILHOUTTE,10389,722,1,2022-09-01,2022-09-09,185.000000,1
01092022-722,DYC-AU-220822-BAY RD BREWING-Opt06,10466,721,1,2022-09-01,2022-09-06,82.000000,1
01092022-722,DYC-AU-220822-BAY RD BREWING-Opt06,10465,721,1,2022-09-01,2022-09-06,82.000000,1
01092022-721,ROV-220518-SB-SKI JUMP / ROV-220518-SB-SNOW COWBOY / ROV-220518-WP-MOUNTAIN SILHOUTTE,9900,720,1,2022-09-01,2022-09-09,800.000000,1
01092022-721,ROV-220518-SB-SKI JUMP / ROV-220518-SB-SNOW COWBOY / ROV-220518-WP-MOUNTAIN SILHOUTTE,9899,720,1,2022-09-01,2022-09-09,800.000000,1
01092022-720,ROV-220518-THIÊN ĐỨC,9788,719,1,2022-09-01,2022-09-09,1400.000000,1
01092022-720,ROV-220518-THIÊN ĐỨC,8699,719,1,2022-09-01,2022-09-09,1400.000000,1
01092022-719,ROV-220518-SB-CIRCLE MOUNTAIN GRADIENT /ROV-220518-SB-FELT TRUCKER/ROV-220518-SB-FLAG JUMP /ROV-220518-SB-COWBOY JUMP /ROV-220518-WP-LINEART TREE/ ROV-220518-WP-MARY JANE /ROV-220518-WP-NO PAIN FLAG,9618,718,1,2022-09-01,2022-09-09,1550.000000,1
01092022-719,ROV-220518-SB-CIRCLE MOUNTAIN GRADIENT /ROV-220518-SB-FELT TRUCKER/ROV-220518-SB-FLAG JUMP /ROV-220518-SB-COWBOY JUMP /ROV-220518-WP-LINEART TREE/ ROV-220518-WP-MARY JANE /ROV-220518-WP-NO PAIN FLAG,9617,718,1,2022-09-01,2022-09-09,1550.000000,1
01092022-718,TTD-010922-165-Trung Việt,9054,717,1,2022-09-01,,4.000000,1
01092022-718,TTD-010922-165-Trung Việt,317,717,1,2022-09-01,,11.000000,1
01092022-718,TTD-010922-165-Trung Việt,417,717,1,2022-09-01,,4.000000,1
01092022-718,TTD-010922-165-Trung Việt,418,717,1,2022-09-01,,11.000000,1
01092022-718,TTD-010922-165-Trung Việt,1797,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,10501,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,8444,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,1677,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,8653,717,1,2022-09-01,,4.000000,1
01092022-718,TTD-010922-165-Trung Việt,1684,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,1686,717,1,2022-09-01,,3.000000,1
01092022-718,TTD-010922-165-Trung Việt,1744,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,1746,717,1,2022-09-01,,3.000000,1
01092022-718,TTD-010922-165-Trung Việt,10283,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,10433,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,8443,717,1,2022-09-01,,7.000000,1
01092022-718,TTD-010922-165-Trung Việt,1786,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,1692,717,1,2022-09-01,,4.000000,1
01092022-718,TTD-010922-165-Trung Việt,1694,717,1,2022-09-01,,8.000000,1
01092022-718,TTD-010922-165-Trung Việt,10263,717,1,2022-09-01,,4.000000,1
01092022-718,TTD-010922-165-Trung Việt,1713,717,1,2022-09-01,,3.000000,1
01092022-718,TTD-010922-165-Trung Việt,1715,717,1,2022-09-01,,10.000000,1
01092022-718,TTD-010922-165-Trung Việt,1783,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,10036,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,1766,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,372,717,1,2022-09-01,,2.000000,1
01092022-718,TTD-010922-165-Trung Việt,86,717,1,2022-09-01,,7.000000,1
01092022-717,ROV-220518,6986,716,1,2022-09-01,2022-09-09,5000.000000,1
01092022-717,ROV-220518,6867,716,1,2022-09-01,2022-09-09,2000.000000,1
01092022-717,ROV-220518,6940,716,1,2022-09-01,2022-09-09,1100.000000,1
01092022-716,SA-38046-Charter HaT,7704,715,0,2022-09-01,2022-09-06,6715.000000,0
01092022-715,DYC-CH1-220506-Le Rouge-Opt04,8518,714,1,2022-09-01,2022-09-06,80.000000,1
01092022-715,DYC-CH1-220506-Le Rouge-Opt04,8342,714,1,2022-09-01,2022-09-06,80.000000,1
31082022-714,DYC-AU-220825-Live Life Get Active,8720,713,1,2022-08-31,2022-09-05,340.000000,1
31082022-714,DYC-AU-220825-Live Life Get Active,8719,713,1,2022-08-31,2022-09-05,340.000000,1
31082022-713,TTD-220822-SHONDO NONSH03,8794,712,1,2022-08-31,2022-09-06,200.000000,1
31082022-713,TTD-220822-SHONDO NONSH03,8793,712,1,2022-08-31,2022-09-06,200.000000,1
31082022-712,CZ68-220615-Recycle Plastic Visor Warm Grey CO(D2),9809,711,1,2022-08-31,2022-09-01,7500.000000,1
31082022-711,SA-38045-Charter Escape Hat,6660,710,1,2022-08-31,2022-09-01,3500.000000,1
31082022-710,SA-38055-ULTRA ADVENTURE HAT,6993,709,1,2022-08-31,2022-09-05,4900.000000,1
31082022-710,SA-38055-ULTRA ADVENTURE HAT,7268,709,1,2022-08-31,2022-09-05,14200.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,7729,708,1,2022-08-31,2022-09-02,12745.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,9448,708,1,2022-08-31,2022-09-02,295.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,9770,708,1,2022-08-31,2022-09-02,295.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,6658,708,1,2022-08-31,2022-09-02,13700.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,6660,708,1,2022-08-31,2022-09-02,49100.000000,1
31082022-709,SA-38055-ULTRA ADVENTURE HAT,7687,708,1,2022-08-31,2022-09-02,12740.000000,1
31082022-708,TTD-310822-164-Trung Việt,7831,707,1,2022-08-31,,26.000000,1
31082022-707,TTD-310822-164-Trung Việt,406,706,1,2022-08-31,,33.000000,1
31082022-707,TTD-310822-164-Trung Việt,10391,706,1,2022-08-31,,11.000000,1
31082022-707,TTD-310822-164-Trung Việt,10184,706,1,2022-08-31,,12.000000,1
31082022-707,TTD-310822-164-Trung Việt,373,706,1,2022-08-31,,20.000000,1
30082022-706,TTD-310822-161-KQ,9027,705,1,2022-08-30,,80.000000,1
30082022-705,TTD-300822-048-Quãng Viễn.,2335,704,1,2022-08-30,,7.500000,1
30082022-705,TTD-300822-048-Quãng Viễn.,2334,704,1,2022-08-30,,3.500000,1
30082022-705,TTD-300822-048-Quãng Viễn.,2340,704,1,2022-08-30,,2.500000,1
30082022-705,TTD-300822-048-Quãng Viễn.,6691,704,1,2022-08-30,,22.500000,1
30082022-704,TTD-300822-058-Hằng Phong,1061,703,1,2022-08-30,,2.500000,1
30082022-704,TTD-300822-058-Hằng Phong,8434,703,1,2022-08-30,,7.500000,1
30082022-703,TTD-300822-163-Trung Việt,2333,702,1,2022-08-30,,6.000000,1
30082022-703,TTD-300822-163-Trung Việt,2275,702,1,2022-08-30,,15.000000,1
30082022-703,TTD-300822-163-Trung Việt,2277,702,1,2022-08-30,,4.000000,1
30082022-703,TTD-300822-163-Trung Việt,342,702,1,2022-08-30,,14.000000,1
30082022-702,TTD-200922-Shondo,10524,701,1,2022-08-30,,1000.000000,1
30082022-701,TTD-200922-Shondo,10524,700,1,2022-08-30,,1000.000000,1
30082022-700,TTDKTY-220819-BK585/570 -Perfectly Pale-Blank,10484,699,1,2022-08-30,2022-09-05,1200.000000,1
30082022-700,TTDKTY-220819-BK585/570 -Perfectly Pale-Blank,10485,699,1,2022-08-30,2022-09-05,760.000000,1
29082022-699,CIE-220618-CLB P3 Navy,8927,698,1,2022-08-29,2022-09-01,553.000000,1
29082022-699,CIE-220618-CLB P3 Navy,8926,698,1,2022-08-29,2022-09-01,553.000000,1
29082022-698,CIE-220818-CLB UTCT,7247,697,1,2022-08-29,2022-09-01,250.000000,1
29082022-698,CIE-220818-CLB UTCT,8506,697,1,2022-08-29,2022-09-01,325.000000,1
29082022-698,CIE-220818-CLB UTCT,8505,697,1,2022-08-29,2022-09-01,325.000000,1
29082022-697,ROV-220518-WP-SUEDE CANVAS,9563,696,1,2022-08-29,2022-09-01,185.000000,1
29082022-696,ROV-220518-WP-FLAG GOLFER,9837,695,1,2022-08-29,2022-09-06,250.000000,1
29082022-696,ROV-220518-WP-FLAG GOLFER,8703,695,1,2022-08-29,2022-09-06,250.000000,1
29082022-695,ROV-220518-SB-MOUNTAIN VIEW GOLFER ORANGE/ROV-220518-SB-SUEDE CANVAS/ROV-220518-WP-SUEDE CANVAS,9596,694,1,2022-08-29,2022-09-07,850.000000,1
29082022-695,ROV-220518-SB-MOUNTAIN VIEW GOLFER ORANGE/ROV-220518-SB-SUEDE CANVAS/ROV-220518-WP-SUEDE CANVAS,9595,694,1,2022-08-29,2022-09-07,850.000000,1
29082022-694,JP-220804-OMEGA SNAPBACK,9683,693,1,2022-08-29,2022-09-01,115.000000,1
29082022-694,JP-220804-OMEGA SNAPBACK,9682,693,1,2022-08-29,2022-09-01,115.000000,1
29082022-694,JP-220804-OMEGA SNAPBACK,7697,693,1,2022-08-29,2022-09-01,140.000000,1
29082022-693,TTD-220817-BIS VINCOM HAT,9038,692,1,2022-08-29,2022-08-31,100.000000,1
29082022-692,DYC-US-220812-Pescaderia-613,8418,691,1,2022-08-29,2022-08-30,85.000000,1
29082022-692,DYC-US-220812-Pescaderia-613,8417,691,1,2022-08-29,2022-08-30,85.000000,1
29082022-691,DYC-US-220728-Exotic Frenchie Gang-604-Opt01,10447,690,1,2022-08-29,2022-09-01,85.000000,1
29082022-691,DYC-US-220728-Exotic Frenchie Gang-604-Opt01,10446,690,1,2022-08-29,2022-09-01,85.000000,1
29082022-690,DYC-US-220816-Mad Club-615-Opt11,8513,689,1,2022-08-29,2022-08-30,85.000000,1
29082022-690,DYC-US-220816-Mad Club-615-Opt11,8337,689,1,2022-08-29,2022-08-30,85.000000,1
29082022-689,DYC-US-220816-Mad Club-615-Opt02/OPT4,8522,688,1,2022-08-29,2022-08-30,150.000000,1
29082022-689,DYC-US-220816-Mad Club-615-Opt02/OPT4,8376,688,1,2022-08-29,2022-08-30,150.000000,1
29082022-688,DYC-US-220817-Engineer Sales-617,9110,687,1,2022-08-29,2022-08-30,100.000000,1
29082022-688,DYC-US-220817-Engineer Sales-617,9109,687,1,2022-08-29,2022-08-30,100.000000,1
29082022-687,TTD-290822-159-KQ,9017,686,1,2022-08-29,,469.000000,1
29082022-687,TTD-290822-159-KQ,9008,686,1,2022-08-29,,469.000000,1
29082022-686,TTD-290822-162-Trung Việt,230,685,1,2022-08-29,,9.000000,1
29082022-686,TTD-290822-162-Trung Việt,91,685,1,2022-08-29,,9.000000,1
29082022-686,TTD-290822-162-Trung Việt,77,685,1,2022-08-29,,15.000000,1
29082022-686,TTD-290822-162-Trung Việt,399,685,1,2022-08-29,,3.500000,1
29082022-686,TTD-290822-162-Trung Việt,400,685,1,2022-08-29,,12.000000,1
29082022-686,TTD-290822-162-Trung Việt,10498,685,1,2022-08-29,,3.500000,1
29082022-686,TTD-290822-162-Trung Việt,408,685,1,2022-08-29,,12.000000,1
29082022-686,TTD-290822-162-Trung Việt,588,685,1,2022-08-29,,95.000000,1
29082022-686,TTD-290822-162-Trung Việt,740,685,1,2022-08-29,,50.000000,1
29082022-685,TTD-220721-PARAPACK,7282,684,0,2022-08-29,2022-08-30,48.000000,0
29082022-685,TTD-220721-PARAPACK,8512,684,0,2022-08-29,2022-08-30,48.000000,0
29082022-685,TTD-220721-PARAPACK,8511,684,0,2022-08-29,2022-08-30,48.000000,0
29082022-684,TTD-270822-161-Trung Việt,10470,683,1,2022-08-29,,3.500000,1
29082022-684,TTD-270822-161-Trung Việt,86,683,1,2022-08-29,,3.500000,1
29082022-684,TTD-270822-161-Trung Việt,2013,683,1,2022-08-29,,20.000000,1
29082022-684,TTD-270822-161-Trung Việt,1999,683,1,2022-08-29,,14.000000,1
29082022-684,TTD-270822-161-Trung Việt,10482,683,1,2022-08-29,,10.000000,1
29082022-684,TTD-270822-161-Trung Việt,10502,683,1,2022-08-29,,10.000000,1
29082022-684,TTD-270822-161-Trung Việt,10503,683,1,2022-08-29,,10.000000,1
29082022-684,TTD-270822-161-Trung Việt,10504,683,1,2022-08-29,,10.000000,1
29082022-684,TTD-270822-161-Trung Việt,10505,683,1,2022-08-29,,10.000000,1
27082022-683,TTD-270822-158-KQ,9008,682,1,2022-08-27,,2222.000000,1
26082022-682,ROV-220518-SB-WOMENS SKI TOWN / ROV-220518-WP-WOMENS ACTIVITY,9609,681,1,2022-08-26,2022-09-05,400.000000,1
26082022-682,ROV-220518-SB-WOMENS SKI TOWN / ROV-220518-WP-WOMENS ACTIVITY,8979,681,1,2022-08-26,2022-09-05,400.000000,1
26082022-681,ROV-220518-SB-COWBOY TOW / ROV-220518-WP-CIRCLE MOUNTAIN GRADIENT,9596,680,1,2022-08-26,2022-08-27,500.000000,1
26082022-681,ROV-220518-SB-COWBOY TOW / ROV-220518-WP-CIRCLE MOUNTAIN GRADIENT,9595,680,1,2022-08-26,2022-08-27,500.000000,1
26082022-680,ROV-220518-SB-BARN / ROV-220518-WP-FELT TRUCKER,10314,679,1,2022-08-26,2022-09-06,440.000000,1
26082022-680,ROV-220518-SB-BARN / ROV-220518-WP-FELT TRUCKER,10313,679,1,2022-08-26,2022-09-06,440.000000,1
26082022-679,ROV-220518-SB-FLAG INFO ORANGE /  ROV-220518-SB-FLAG INFO BLUE,9618,678,1,2022-08-26,2022-09-05,360.000000,1
26082022-679,ROV-220518-SB-FLAG INFO ORANGE /  ROV-220518-SB-FLAG INFO BLUE,9617,678,1,2022-08-26,2022-09-05,360.000000,1
26082022-678,ROV-220721-DV-CLASSIC GOLFER LGREY,9600,677,1,2022-08-26,2022-08-29,500.000000,1
26082022-677,DYC-US-220726-Spectrum Voip-601,8356,676,1,2022-08-26,2022-08-30,180.000000,1
26082022-677,DYC-US-220726-Spectrum Voip-601,8335,676,1,2022-08-26,2022-08-30,180.000000,1
26082022-676,TTD-260822-160-Trung Việt,2211,675,1,2022-08-26,,7.500000,1
26082022-676,TTD-260822-160-Trung Việt,2205,675,1,2022-08-26,,9.000000,1
26082022-676,TTD-260822-160-Trung Việt,2196,675,1,2022-08-26,,14.000000,1
26082022-676,TTD-260822-160-Trung Việt,9350,675,1,2022-08-26,,4.000000,1
26082022-676,TTD-260822-160-Trung Việt,326,675,1,2022-08-26,,15.000000,1
26082022-676,TTD-260822-160-Trung Việt,10483,675,1,2022-08-26,,95.000000,1
26082022-676,TTD-260822-160-Trung Việt,10482,675,1,2022-08-26,,243.000000,1
26082022-676,TTD-260822-160-Trung Việt,400,675,1,2022-08-26,,9.000000,1
26082022-676,TTD-260822-160-Trung Việt,406,675,1,2022-08-26,,17.000000,1
26082022-676,TTD-260822-160-Trung Việt,310,675,1,2022-08-26,,9.000000,1
26082022-676,TTD-260822-160-Trung Việt,8439,675,1,2022-08-26,,9.000000,1
26082022-676,TTD-260822-160-Trung Việt,8440,675,1,2022-08-26,,15.000000,1
26082022-675,DYC-US-220818-E11even-619- ( 9 OPTION ),9445,674,1,2022-08-26,2022-08-27,700.000000,1
26082022-675,DYC-US-220818-E11even-619- ( 9 OPTION ),9348,674,1,2022-08-26,2022-08-27,700.000000,1
26082022-675,DYC-US-220818-E11even-619- ( 9 OPTION ),9444,674,1,2022-08-26,2022-08-27,400.000000,1
26082022-675,DYC-US-220818-E11even-619- ( 9 OPTION ),9367,674,1,2022-08-26,2022-08-27,400.000000,1
26082022-674,DYC-US-220817-Engineer Sales-617,7326,673,1,2022-08-26,2022-08-30,200.000000,1
26082022-674,DYC-US-220817-Engineer Sales-617,7328,673,1,2022-08-26,2022-08-30,625.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,8382,672,1,2022-08-26,2022-08-27,2100.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,8381,672,1,2022-08-26,2022-08-27,2100.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,10477,672,1,2022-08-26,2022-08-27,900.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,10475,672,1,2022-08-26,2022-08-27,900.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,10476,672,1,2022-08-26,2022-08-27,900.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,10479,672,1,2022-08-26,2022-08-27,600.000000,1
26082022-673,TTDKTY-220804-MOVEMENT,10474,672,1,2022-08-26,2022-08-27,600.000000,1
25082022-672,TTD-250822-010-Anh Hùng,48,671,1,2022-08-25,,20.000000,1
25082022-671,TTD-250822-056-Hằng Phong,8434,670,1,2022-08-25,,32.000000,1
25082022-670,TTD-250822-159-Trung Việt,10461,669,1,2022-08-25,,3.000000,1
25082022-670,TTD-250822-159-Trung Việt,10464,669,1,2022-08-25,,2.000000,1
25082022-670,TTD-250822-159-Trung Việt,10463,669,1,2022-08-25,,3.000000,1
25082022-670,TTD-250822-159-Trung Việt,8407,669,1,2022-08-25,,3.000000,1
25082022-670,TTD-250822-159-Trung Việt,1236,669,1,2022-08-25,,3.500000,1
25082022-670,TTD-250822-159-Trung Việt,1238,669,1,2022-08-25,,19.000000,1
25082022-669,VIỀN DỰ TRỮ,8508,668,1,2022-08-25,2022-08-26,29129.000000,1
25082022-669,VIỀN DỰ TRỮ,6861,668,1,2022-08-25,2022-08-26,7398.000000,1
25082022-669,VIỀN DỰ TRỮ,8714,668,1,2022-08-25,2022-08-26,8954.000000,1
25082022-668,SA-38046-VIỀN,7704,667,0,2022-08-25,2022-08-29,18510.000000,1
25082022-668,SA-38046-VIỀN,7711,667,0,2022-08-25,2022-08-29,19200.000000,0
25082022-667,TTD-250822-056-Hằng Phong,1062,666,1,2022-08-25,,8.000000,1
25082022-667,TTD-250822-056-Hằng Phong,1066,666,1,2022-08-25,,9.000000,1
25082022-667,TTD-250822-056-Hằng Phong,1061,666,1,2022-08-25,,1.500000,1
25082022-667,TTD-250822-056-Hằng Phong,6691,666,1,2022-08-25,,37.000000,1
25082022-667,TTD-250822-056-Hằng Phong,9662,666,1,2022-08-25,,17.000000,1
24082022-666,DYC-US-220520-Whico-577-Opt05-v2,9582,665,1,2022-08-24,2022-08-25,185.000000,1
24082022-666,DYC-US-220520-Whico-577-Opt05-v2,9581,665,1,2022-08-24,2022-08-25,185.000000,1
24082022-665,ROV-220518-WP ICON DAD,10408,664,1,2022-08-24,,39.000000,1
24082022-664,TSA-250822-051-Trung Việt,1625,663,1,2022-08-25,,268.000000,1
24082022-664,TSA-250822-051-Trung Việt,1635,663,1,2022-08-25,,615.000000,1
24082022-664,TSA-250822-051-Trung Việt,1152,663,1,2022-08-25,,127.000000,1
24082022-664,TSA-250822-051-Trung Việt,1169,663,1,2022-08-25,,502.000000,1
24082022-664,TSA-250822-051-Trung Việt,729,663,1,2022-08-25,,5.000000,1
24082022-663,TTD-240822-158-Trung Việt,10440,662,1,2022-08-24,,14.000000,1
24082022-663,TTD-240822-158-Trung Việt,9054,662,1,2022-08-24,,4.000000,1
24082022-663,TTD-240822-158-Trung Việt,317,662,1,2022-08-24,,8.000000,1
24082022-663,TTD-240822-158-Trung Việt,254,662,1,2022-08-24,,11.000000,1
24082022-663,TTD-240822-158-Trung Việt,10391,662,1,2022-08-24,,11.000000,1
24082022-663,TTD-240822-158-Trung Việt,1262,662,1,2022-08-24,,243.000000,1
24082022-663,TTD-240822-158-Trung Việt,400,662,1,2022-08-24,,11.000000,1
